1410,2013,736,Godzilla: Final Wars (Gojira: Fainaru uôzu)
139,2692,737,Cambridge Spies
2057,2437,738,I Want to Be a Soldier
649,2276,739,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les)"
412,2693,740,Savage Messiah
1166,168,741,Freeheld
2828,2425,742,Friends of God: A Road Trip with Alexandra Pelosi
1313,2874,743,Ski Patrol
1384,2365,744,Rabbit
2874,2434,745,Asterix: The Land of the Gods
2305,2071,746,Chinese Odyssey 2002 (Tian xia wu shuang)
2950,2729,747,Little Manhattan
2110,2070,748,Saw II
155,2013,749,Thrive
1278,1792,750,Breaker! Breaker!
1246,879,751,Hackers
177,1816,752,28 Days Later
798,903,753,How the Grinch Stole Christmas (a.k.a. The Grinch)
2373,1064,754,Mayor of the Sunset Strip
1568,2285,755,The Chase
1683,1786,756,Gattaca
1558,521,757,"Great Race, The"
2652,41,758,"Last Run, The"
1912,1689,759,Them!
2009,1461,760,Crime Story (Zhong an zu)
325,392,761,"Sword and the Dragon, The (Ilya Muromets)"
324,1795,762,Start the Revolution Without Me
1712,496,763,Zero Kelvin (Kjærlighetens kjøtere)
2935,1968,764,I Hate Valentine's Day
1967,951,765,Most Wanted
2610,764,766,"Little Engine That Could, The"
828,1938,767,Southbounders
2407,1961,768,"Awakening, The"
1106,1711,769,Heads
1800,1993,770,The Big Flame
257,848,771,Underneath
1611,2055,772,Curse of the Demon (Night of the Demon)
1835,1232,773,Last Stand At Saber River
2346,2685,774,Mirage
319,2476,775,Return
684,1658,776,Spooky House
1772,1135,777,"Pervert's Guide to Ideology, The"
1363,35,778,Snake Eyes
1925,2889,779,"Castle of Sand, The (Suna no utsuwa)"
328,1897,780,Edvard Munch
1448,2988,781,Nobody Knows Anything!
2235,1351,782,Under the Skin
2740,2758,783,Dracula: Pages from a Virgin's Diary
2252,2179,784,Luna Papa
1630,538,785,Cencoroll
216,1961,786,Figures in a Landscape
1803,2913,787,Overlord
2705,1343,788,Queen of the Amazons
1025,2501,789,Runaway Bride
1815,2631,790,Jabberwocky
613,1520,791,"Ugly, Dirty and Bad (Brutti sporchi e cattivi)"
2549,1270,792,Bus Stop
1729,2670,793,Equinox
1589,1763,794,"Saint, The"
2453,1447,795,44 Inch Chest
2826,231,796,Chasing Ghosts: Beyond the Arcade 
1946,2314,797,Dominick and Eugene
1272,1197,798,Futurama: The Beast with a Billion Backs
249,1874,799,Prom Night
1582,1680,800,Agent Red
2143,1880,801,Clash of the Wolves
606,2261,802,Rouge (Yin ji kau)
820,2515,803,Rovaniemen markkinoilla
1242,691,804,Psycho III
2249,1810,805,Fletch Lives
2265,2270,806,"Vault of Horror, The"
2118,770,807,"Enigma of Kaspar Hauser, The (a.k.a. Mystery of Kaspar Hauser, The) (Jeder für sich und Gott Gegen Alle)"
400,1251,808,Aspen Extreme
1265,109,809,Sweet Bunch (Glykia symmoria)
1599,1226,810,"Front Line, The (Go-ji-jeon)"
2250,2582,811,Superman Unbound
2198,2692,812,"Fistful of Dollars, A (Per un pugno di dollari)"
183,247,813,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin)
740,2869,814,"Riot Club, The"
2906,2664,815,Hackers
1163,1396,816,The Finzi Detective Agency
1622,504,817,"Browning Version, The"
2241,1030,818,Black Field
2419,577,819,"Doom Generation, The"
1326,823,820,Joshua
1311,614,821,Elling
1321,2837,822,Devil's Knot
1522,2789,823,Intentions of Murder (a.k.a. Murderous Instincts) (Akai satsui)
2215,2159,824,Pocahontas
1504,799,825,Private Benjamin
1671,2948,826,7 Below (Seven Below)
1258,665,827,Free Ride
11,886,828,Rosario Tijeras
240,2745,829,I Remember (Eu Me Lembro)
2163,1706,830,Once My Mother
1787,284,831,Angels Fall
825,2328,832,Black Dog
1847,1703,833,"Hanging Garden, The"
1902,2141,834,Men Without Women
805,1585,835,Boom!
2612,1681,836,Road House
1923,1002,837,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka)
606,1891,838,"Next Stop, Greenwich Village"
2941,610,839,It
575,464,840,Kid Galahad
2509,2195,841,Into the Forest of Fireflies' Light
1453,876,842,Murder in the First
759,2326,843,Second Honeymoon
984,107,844,Stations of the Cross
486,1438,845,Breaking and Entering
1655,347,846,Class Reunion
1284,339,847,Star Trek VI: The Undiscovered Country
137,2187,848,Spare Bed-Room
2976,1564,849,Contact High
265,134,850,"Rookie, The"
1067,2326,851,"Missing Person, The"
2739,2781,852,Symphony of the Soil
2860,2586,853,Magic Hunter (Büvös vadász)
1805,769,854,Airport '77
123,1762,855,"Key, The"
1090,1184,856,"Giant Spider Invasion, The"
1100,1046,857,Crimes Against Humanity
1434,46,858,"Spanish Prisoner, The"
2221,2347,859,My Wife Is a Gangster 2 (Jopog manura 2: Dolaon jeonseol)
878,2792,860,Whole
1154,1018,861,Position Among The Stars (Stand van de Sterren)
2145,2409,862,It
203,2825,863,Come and See (Idi i smotri)
944,152,864,Project Grizzly
651,2546,865,Diamonds Are Forever
682,2471,866,Ca$h
780,1350,867,Nazareno Cruz and the Wolf
2754,2514,868,Storm Rider
1968,682,869,Die Hard 2
2822,1666,870,Portrait of Maria (María Candelaria (Xochimilco))
2344,1604,871,"Moment After, The"
1788,1162,872,"Corridor, The"
198,1255,873,Fear Over the City
1106,1232,874,Mindhunters
2618,2919,875,God Save My Shoes
2500,1349,876,1000 Journals
2866,323,877,"Hills Have Eyes II, The"
1156,2370,878,"Witches, The"
2354,1411,879,Dark Water (Honogurai mizu no soko kara)
1524,838,880,Ulee's Gold
2682,1865,881,Four Sons
1472,1260,882,Easy
816,561,883,"Man Who Saw Tomorrow, The"
915,350,884,See No Evil
536,1853,885,City of Ghosts
2364,244,886,"Farewell, Home Sweet Home (Adieu, plancher des vaches!)"
970,2289,887,The Wrecking Crew
2981,2482,888,"Alien Predator (Mutant II) (Falling, The)"
1981,2092,889,"Place at the Table, A"
404,2016,890,Bakhita
245,1588,891,"Last Angry Man, The"
1776,2171,892,West of the Divide
1107,587,893,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu)
2924,512,894,Funny Girl
2408,2795,895,"Verlorene, Der (Lost One, The)"
1750,2376,896,Night of the Zombies (a.k.a. Batallion of the Living Dead)
1486,576,897,"Calcium Kid, The"
1320,132,898,Consenting Adults
1899,2311,899,Bill Burr: Why Do I Do This?
219,1125,900,"View to a Kill, A"
2384,1362,901,"Concert for George, The"
1717,399,902,Star Trek Into Darkness
2023,470,903,"Guy Thing, A"
1195,1002,904,"Forsyte Saga, The"
2859,2547,905,Henry & June
1446,1936,906,American Reunion (American Pie 4)
1441,2267,907,Oedipus Rex (Edipo re)
1181,2500,908,Battle Circus
753,2427,909,Vito
2834,880,910,Cherry Crush
697,2105,911,"Beast, The (La bête)"
2801,1702,912,Hits
2648,1274,913,Cinematographer Style
1885,289,914,"Story of My Life, The (Mensonges et trahisons et plus si affinités...)"
1006,964,915,"Life Aquatic with Steve Zissou, The"
1671,1488,916,Life or Something Like It
2856,2210,917,Agent Red
258,2854,918,House Party: Tonight's the Night
2455,1454,919,"Man with Two Brains, The"
2903,1910,920,Imagine
201,2487,921,"Raven, The"
1967,2744,922,When a Stranger Calls
898,128,923,"Shaggy D.A., The"
2778,1274,924,Henry Fool
1965,506,925,Mighty Aphrodite
374,747,926,Wishmaster 2: Evil Never Dies
2989,2014,927,Hedgehog in the Fog
1817,643,928,"Blood, Sweat + Vinyl: DIY in the 21st Century"
766,918,929,Jill the Ripper (Jill Rips)
2576,925,930,"Vicious Kind, The"
2243,2056,931,The 39 Steps
326,1885,932,The Hire: Ambush
2045,1366,933,Live Nude Girls
1615,1482,934,Protocol
1083,1506,935,Judy Moody and the Not Bummer Summer
127,1955,936,Scar
2233,304,937,Love Exposure
965,121,938,Ice Castles
2250,671,939,"Autobiography of Miss Jane Pittman, The"
695,2253,940,9500 Liberty
749,833,941,Forbidden Fruit (Kielletty hedelmä)
1743,2461,942,BloodRayne: Deliverance (BloodRayne II: Deliverance)
2952,793,943,"Painting, The (Tableau, Le)"
77,1992,944,Making 'The New World'
1291,751,945,"Judge, The"
1417,2279,946,"Giant Spider Invasion, The"
2547,51,947,"Sitter, The"
2510,315,948,The Black Rose
894,323,949,Phar Lap
2288,1027,950,Max Payne
1067,941,951,Adore
1034,2393,952,Prisoners
1462,2361,953,Passion of Mind
136,2704,954,Thunderbird Six
2077,2785,955,"Bill Cosby, Himself"
2939,325,956,Yankee Zulu
924,1125,957,Fools Rush In
559,799,958,Utopia
823,2723,959,Country Strong
1922,2121,960,Goodbye World
2363,1293,961,Endgame: Blueprint for Global Enslavement
1179,1422,962,Reindeer Games
1457,2979,963,"Graduate, The"
2776,390,964,"Fast & Furious 6 (Fast and the Furious 6, The)"
2590,105,965,All the Queen's Men
914,1974,966,Daddy Long Legs
2236,1481,967,"Sing a Song of Sex (Treatise on Japanese Bawdy Songs, A) (Nihon shunka-kô)"
2816,1778,968,"Moral Tales, Filmic Issues"
2280,1390,969,District 13 (Banlieue 13)
1263,179,970,A Mulher Invisível
1025,1113,971,Enter the Phoenix (Da lao ai mei li)
1381,37,972,Behind the Mask: The Rise of Leslie Vernon
2843,421,973,Royal Wedding
2290,1183,974,Mark Twain
835,1380,975,Tremors 3: Back to Perfection
2753,1834,976,Rage at Dawn
2399,2017,977,Mr. Sardonicus
2968,2968,978,How to Seduce Difficult Women
1533,1489,979,Where the Boys Are
2108,72,980,Hello I Must Be Going
1938,2844,981,"Snow Creature, The"
124,36,982,Butley
500,298,983,Edge of Seventeen
2286,232,984,Four Men and a Prayer
2090,2917,985,Speaking of Sex
2983,1612,986,"Loss of a Teardrop Diamond, The"
2846,444,987,Carriers
1132,2933,988,Canvas
1597,2820,989,Falling Angels
513,2856,990,"Gazebo, The"
2433,810,991,Mother Lode
1855,1540,992,Zodiac
1591,617,993,"Garden of Allah, The"
573,2613,994,I Married A Strange Person!
2763,949,995,Where Angels Fear to Tread
676,2595,996,Ruby Cairo
792,715,997,Matti: Hell Is for Heroes (Matti)
1604,877,998,WarGames
1145,397,999,My Sister Eileen
2705,2679,1000,4
633,2180,1001,"Mighty Macs, The"
2455,2303,1002,"Trial, The (Procès, Le)"
1914,1159,1003,Romeo Is Bleeding
2207,304,1004,Neil Young: Heart of Gold
437,516,1005,'71
1437,2093,1006,"Road, The"
1428,58,1007,Shamus
321,2563,1008,Body Parts
854,1255,1009,Interrupted Melody
2335,1278,1010,"Walk on the Moon, A"
294,694,1011,"Sheep Has Five Legs, The (Le mouton à cinq pattes)"
2854,1005,1012,Vacuuming Completely Nude in Paradise
1726,1610,1013,Belle comme la femme d'un autre
2477,816,1014,"Wounds, The (Rane)"
2068,1803,1015,Flicker
97,408,1016,I Have Found It (Kandukondain Kandukondain)
2348,849,1017,Jeepers Creepers 2
2582,1274,1018,"Yellow Handkerchief, The"
1700,410,1019,"Diary of Anne Frank, The"
2548,2579,1020,Twelfth Night
1361,307,1021,Herman's House
2723,2321,1022,What Price Glory
1399,2648,1023,Muhammad Ali's Greatest Fight
378,2038,1024,American Zombie
2429,225,1025,Days of Thunder
1894,2376,1026,Lost Horizon
2732,1254,1027,The Secret Country: The First Australians Fight Back
139,2952,1028,Fly Away
2373,1087,1029,Feast of Love
2943,793,1030,"Statue of Liberty, The"
1686,1561,1031,Care Bears Movie II: A New Generation
2742,1894,1032,Endgame
1205,2120,1033,Belle
1586,249,1034,Foxfire
1744,572,1035,Black Mask (Hak hap)
520,2161,1036,At First Sight (Entre Nous) (Coup de foudre)
564,393,1037,"Last Detail, The"
1002,677,1038,"Negotiator, The"
506,1782,1039,Mr. Saturday Night
2795,2128,1040,"Legend of Sleepy Hollow, The"
37,1531,1041,Life and Debt
1519,1125,1042,"People That Time Forgot, The"
1222,2483,1043,Light Years Away
1741,1175,1044,Birds of America
155,375,1045,Arrapaho
2582,670,1046,Finding Amanda
2734,353,1047,"Porn Theater (Chatte à deux têtes, La)"
78,708,1048,Aks
2710,2110,1049,Tony Takitani
2871,1125,1050,"Decameron, The (Decameron, Il)"
2839,355,1051,Headless Body in Topless Bar
1996,1795,1052,"Hunt, The (Caza, La)"
397,1656,1053,"See Here, Private Hargrove"
1585,1648,1054,"Barbarian Invasions, The (Les invasions barbares)"
1708,2169,1055,"Devil's Double, The"
2006,2351,1056,Secrets & Lies
2421,2904,1057,Socialism (Film socialisme)
2964,441,1058,Run Fatboy Run
2314,2175,1059,"Nativity Story, The"
1339,2030,1060,"Lonely Place to Die, A"
1946,1766,1061,All Together
177,493,1062,"Big Blue, The (Grand bleu, Le)"
1169,2843,1063,Tex
2115,1890,1064,Out Late 
2633,2673,1065,Celtic Pride
2899,1051,1066,Morphia (Morfiy)
1333,290,1067,Gulliver's Travels
2243,515,1068,Cannery Row
813,1643,1069,Being Flynn
1946,2568,1070,"Time Regained (Temps retrouvé, Le)"
1458,1922,1071,Promised Land
2744,2233,1072,"Stockholm, Pennsylvania"
2394,821,1073,Mr. Morgan's Last Love
2487,181,1074,How to Steal a Million
2330,394,1075,Café Lumière (Kôhî jikô)
658,2124,1076,Snapshot
1090,1331,1077,Man with an Apartment (Czlowiek z M-3)
1384,1680,1078,For the Love of Movies
2219,2568,1079,"Quest, The"
1147,618,1080,Above the Rim
1811,934,1081,Maîtresse (Mistress)
2982,1715,1082,Alice in Wonderland
1171,300,1083,Shanghai
2062,1355,1084,Never Say Never Again
2421,2686,1085,The Losers
2258,801,1086,Prelude to a Kiss
1691,305,1087,Four Sons
1218,571,1088,Wimbledon
1682,1947,1089,My Friend Henry (Ystäväni Henry)
1436,2098,1090,Polite People (Kurteist fólk)
1070,1654,1091,Sitcom
1833,2227,1092,Godzilla 2000 (Gojira ni-sen mireniamu)
604,2151,1093,"Moral Tales, Filmic Issues"
2020,2689,1094,Embodiment of Evil (Encarnação do Demônio)
1396,2244,1095,Jesse Stone: Death in Paradise
2920,2648,1096,"Scotland, Pa."
1540,2986,1097,"Last Kiss, The"
1769,76,1098,Seven Thieves
1623,2390,1099,Oppressed Majority
1969,1760,1100,"Drop, The"
227,1646,1101,Viva Knievel!
2692,1783,1102,Legion
90,17,1103,Flickering Lights (Blinkende lygter)
1193,493,1104,Heima
200,537,1105,Scourge
1394,1061,1106,Animal Farm
1795,372,1107,Transporter 3
2731,1369,1108,Bed & Breakfast: Love is a Happy Accident (Bed & Breakfast)
1870,163,1109,Comedian
1357,2261,1110,Million Dollar Mystery
1196,1249,1111,Riding Alone for Thousands of Miles (Qian li zou dan qi)
2879,1046,1112,Adam
793,2011,1113,Bottled Up
1011,2499,1114,SS Experiment Love Camp (Lager SSadis Kastrat Kommandantur)
2164,2341,1115,California Conquest
1878,2238,1116,"Big Knife, The"
2958,730,1117,Deadbolt
342,2304,1118,"Carriers Are Waiting, The (Convoyeurs attendent, Les)"
2361,1231,1119,Jin Roh: The Wolf Brigade (Jin-Rô)
1889,1831,1120,Vacancy
2978,1145,1121,Road Kill (a.k.a. Road Train)
567,27,1122,"Promise, The (La promesse)"
1652,2919,1123,Outer Space
1203,304,1124,Chopper
534,2984,1125,The Universe of Keith Haring
1443,2371,1126,"World According to Dick Cheney, The "
1019,43,1127,Elstree Calling
2054,680,1128,Meteor
623,783,1129,Cocoon: The Return
384,2705,1130,Film ist a Girl & a Gun
811,1874,1131,Magicians
66,622,1132,Testament
2414,1343,1133,Mendy: A Question of Faith
1477,1195,1134,Moscow Does Not Believe in Tears (Moskva slezam ne verit)
1586,381,1135,That Darn Cat!
2130,2410,1136,Zuzu Angel
1695,1602,1137,Magical Mystery Tour
2579,1923,1138,Miss Austen Regrets
903,1638,1139,"It's the Great Pumpkin, Charlie Brown"
2368,1026,1140,Breaking the Waves
693,2077,1141,WUSA
363,2698,1142,Red Dust
1150,1718,1143,Heartbeats (Les amours imaginaires)
2649,2310,1144,Way Out West
359,2514,1145,Farmer & Chase
450,609,1146,"Life is a Bed of Roses (Vie est un roman, La)"
2635,527,1147,Bush Mama
1055,1200,1148,Mr. Freedom
592,2043,1149,Old San Francisco
2895,1446,1150,Red Beard (Akahige)
1026,1173,1151,Anything Else
2162,674,1152,Blackout
37,2213,1153,Map of the Human Heart
264,2971,1154,Floods of Fear
1228,2281,1155,"Mystery of the Yellow Room, The (Mystère de la chambre jaune, Le)"
703,161,1156,Captain January
2612,1842,1157,"Woman, a Gun and a Noodle Shop, A (San qiang pai an jing qi)"
1882,2656,1158,Silvestre
1040,501,1159,50 First Dates
1317,278,1160,Living with Michael Jackson
1559,2301,1161,"Buona Sera, Mrs. Campbell"
1679,675,1162,"Trap: What Happened to Our Dream of Freedom, The"
1871,2720,1163,"Sleeping Car, The"
1864,2136,1164,Firewalker
196,1671,1165,1776
374,1956,1166,Cousins in Love (a.k.a. Tender Cousins) (Tendres Cousines)
1638,2451,1167,"Decline of Western Civilization, The"
465,2143,1168,Arrival II
121,11,1169,Man of a Thousand Faces
2764,2272,1170,Il Capitano
408,2916,1171,Shoulder Arms
1042,2620,1172,To Get to Heaven First You Have to Die (Bihisht faqat baroi murdagon)
1334,896,1173,Robinson in Space
421,2862,1174,Unleashed (Danny the Dog)
1088,679,1175,Ju-on: White Ghost
2068,1940,1176,Men with Guns
2348,2395,1177,"House Bunny, The"
2776,2245,1178,Samurai I: Musashi Miyamoto (Miyamoto Musashi)
1568,2874,1179,One Million Years B.C.
392,2291,1180,Forks Over Knives
1732,46,1181,Tristram Shandy: A Cock and Bull Story
1697,744,1182,Fred Claus
2593,1696,1183,Frontier of the Dawn (La frontière de l'aube)
1270,373,1184,"Oranges, The"
2909,2478,1185,Creep Van
2728,886,1186,Doomed to Die
2545,723,1187,"Road, The"
1969,2355,1188,Pianomania
1789,1436,1189,Comet
536,2625,1190,How to Get Ahead in Advertising
2316,2356,1191,Two: The Story of Roman & Nyro
301,1674,1192,Thérèse: The Story of Saint Thérèse of Lisieux
1450,197,1193,Lucky Them
2565,2325,1194,Kikujiro (Kikujirô no natsu)
2843,2523,1195,Film ist a Girl & a Gun
2865,1017,1196,Go for It
1636,2851,1197,Employees' Entrance
647,2199,1198,Rabbit-Proof Fence
131,2654,1199,Steamboat Willie
345,1406,1200,"House of the Dead, The"
1003,601,1201,Assault of the Sasquatch (Sasquatch Assault)
948,133,1202,"Ascent of Money, The"
770,418,1203,"Principal, The"
15,2433,1204,Marnie
166,1813,1205,The Uninvited Guest
1090,1220,1206,Dominick and Eugene
440,2123,1207,Orgazmo
407,2555,1208,Separation City
611,1852,1209,Sound City
2437,409,1210,Blue Velvet
185,1115,1211,Somebody to Love
2910,557,1212,Lucky Luke: The Ballad of the Daltons
1086,1717,1213,At War with the Army
1554,2116,1214,My Date with Drew
1220,2550,1215,Broadcast News
505,1295,1216,"Young Black Stallion, The"
2792,704,1217,Madeleine
1412,2698,1218,"Flesh Merchant, The (Wild and Wicked, The)"
1714,106,1219,Earthsea (Legend of Earthsea)
2012,2344,1220,City Girl
1955,2358,1221,Muhammad Ali's Greatest Fight
2882,650,1222,Bandidas
1181,2780,1223,Jerry Springer: The Opera
121,44,1224,"Psychomania (Death Wheelers, The)"
230,60,1225,Ichi
1633,2679,1226,Riffraff
417,969,1227,White Banners
78,2746,1228,Lilian's Story
506,1648,1229,California Split
2483,1798,1230,Paradise: Love
2854,2587,1231,Atlas Shrugged: Who Is John Galt? (Atlas Shrugged: Part III)
66,1411,1232,Buck
1039,739,1233,One Way Passage
2951,224,1234,Nils Karlsson Pyssling
2382,158,1235,Road to Redemption
1764,2545,1236,"Groomsmen, The"
1793,773,1237,Stella Dallas
1136,2751,1238,Billion Dollar Brain
1656,1758,1239,Zanjeer
2203,363,1240,"Holy Innocents, The (Santos inocentes, Los)"
2560,506,1241,A Second Chance
1043,826,1242,Death Race 2000
420,2544,1243,Sanctum
11,2121,1244,That's My Boy
2681,2250,1245,Star Maps
1659,2032,1246,"Babe, The"
2354,2320,1247,"Devil's in the Details, The"
2817,1739,1248,Moebius Redux: A Life in Pictures
277,1841,1249,Safe House
2584,2254,1250,"Letter, The"
417,848,1251,Slow Southern Steel
504,2590,1252,His Brother (Son frère)
721,957,1253,Death Rides a Horse (Da uomo a uomo)
2797,1619,1254,Divine Intervention (Yadon ilaheyya)
1130,296,1255,Blackwoods
1309,869,1256,War of the Arrows (Choi-jong-byeong-gi Hwal)
885,2818,1257,Rebound
1979,2331,1258,Rings
597,2148,1259,"Mouse on the Moon, The"
2930,2112,1260,Twin Peaks: Fire Walk with Me
1315,1897,1261,Miss Granny
138,1346,1262,The Land Before Time V: The Mysterious Island
1828,2650,1263,Scott Walker: 30 Century Man
1317,2077,1264,"Family Friend, The (L'amico di famiglia)"
1016,2982,1265,"Idiots, The (Idioterne)"
2523,992,1266,Save the Tiger
2936,1160,1267,Wishmaster
1614,1215,1268,Dane Cook: Vicious Circle
2287,1821,1269,Final Fantasy: The Spirits Within
605,284,1270,"Amazing Transparent Man, The"
63,2263,1271,King of New York
343,1613,1272,True Romance
863,649,1273,Gladiator
1099,2185,1274,Johnny Express
2834,692,1275,Who Killed Vincent Chin?
1077,2735,1276,"Old Lady and the Pigeons, The (La vieille dame et les pigeons)"
419,948,1277,Magic Town
1204,2800,1278,Sharpe's Sword
2669,2379,1279,R.S.V.P. 
1598,1759,1280,Stagecoach
2885,925,1281,"Witches, The (Le streghe)"
2329,219,1282,The Last Round
1831,357,1283,Tyler Perry's Why Did I Get Married Too?
976,359,1284,Robinson Crusoe (Daniel Defoe's Robinson Crusoe)
922,9,1285,"Boys of St. Vincent, The"
1210,2667,1286,Letters from Iwo Jima
57,502,1287,We Cause Scenes
948,1194,1288,Mentiras y gordas
2505,1017,1289,Beautiful Ohio
1664,1866,1290,Road to Perdition
1731,322,1291,Mama
1116,2633,1292,"Battle of amfAR, The"
1118,2172,1293,Tere Bin Laden
352,1435,1294,Frankenstein Unbound
1088,2656,1295,SLC Punk!
968,230,1296,"Butterfly, The (Papillon, Le)"
1369,2144,1297,Red Salute
2225,595,1298,"Shot in the Dark, A"
2373,671,1299,"Planes, Trains & Automobiles"
303,114,1300,2 Days in New York
78,2586,1301,Gurren Lagann: The Lights in the Sky are Stars (Gekijô ban Tengen toppa guren ragan: Ragan hen)
763,2545,1302,Shark Tale
2534,2055,1303,Step Into Liquid
666,1339,1304,8:46
1213,360,1305,Heartburn
562,1574,1306,Abbott and Costello Meet the Mummy
2993,970,1307,You're Missing the Point
111,1614,1308,Hidalgo
2759,2298,1309,Swimming with Sharks
2120,2285,1310,Sarah Silverman:  We Are Miracles
584,1819,1311,"Same Time, Next Year"
97,1475,1312,Parade
2838,1269,1313,"Dying Swan, The (Umirayushchii lebed)"
2534,1741,1314,Suzanne's Diary for Nicholas
282,2705,1315,Richard III
1553,2733,1316,Justice League: The New Frontier 
1498,2386,1317,Smilin' Through
1654,2866,1318,"Shrine, The"
1280,341,1319,"Bigger, Stronger, Faster*"
1831,641,1320,Lower City (Cidade Baixa)
2275,2369,1321,The Tattooist
2262,1128,1322,Mud
1123,2246,1323,Land Before Time III: The Time of the Great Giving
1627,1544,1324,"Giver, The"
1314,2271,1325,"Haunting of Molly Hartley, The"
222,2921,1326,Walk All Over Me
2347,1650,1327,Lord Jim
573,383,1328,Louise Brooks: Looking for Lulu
2056,2466,1329,Ticked-Off Trannies with Knives
2273,502,1330,Tarnation
642,549,1331,"Haunting, The"
392,1374,1332,"See You in Hell, My Darling (Tha se do stin Kolasi, agapi mou)"
1036,297,1333,Wild Hearts Can't Be Broken
704,2928,1334,Never Too Young to Die
1783,349,1335,Petals on the Wind
959,2982,1336,Underworld
1465,473,1337,The Last Word
1639,2823,1338,Jack
393,1281,1339,Piñero
1714,86,1340,Another Me
1223,2575,1341,"Near East, The (El Proximo Oriente)"
2423,1706,1342,Diamond Girl
2299,1577,1343,Annie
1508,2302,1344,Gimme Shelter
607,355,1345,Law Abiding Citizen
1506,177,1346,Shrek the Musical
1871,132,1347,Manolito Four Eyes
2557,1702,1348,Mister Johnson
2398,1241,1349,American Zombie
2306,1800,1350,For No Good Reason
2878,1107,1351,The Magnet
1174,564,1352,Rosvo Roope
1124,860,1353,How I Ended This Summer (Kak ya provyol etim letom)
2892,1097,1354,Freaky Friday
979,2368,1355,"Tale from the Past, A (Përralle Nga e Kaluara)"
887,2200,1356,Throne of Blood (Kumonosu jô)
1397,2656,1357,Queen of the Amazons
1997,2785,1358,Used People
164,1855,1359,St. George Shoots the Dragon (Sveti Georgije ubiva azdahu)
604,1658,1360,Lovers of Hate
797,1078,1361,Crying Freeman
2524,2576,1362,"Mummy's Hand, The"
1059,535,1363,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran)
1181,2011,1364,Earth Days
1118,1944,1365,Another Year
466,1825,1366,SS Experiment Love Camp (Lager SSadis Kastrat Kommandantur)
2557,2346,1367,"Sweeney, The"
1117,1189,1368,Bunny Lake Is Missing
2747,2907,1369,Noi the Albino (Nói albinói)
2421,758,1370,Macao
465,366,1371,Arcade
204,1154,1372,Quills
672,166,1373,"Ebola Syndrome, The (Yi boh laai beng duk)"
1767,2761,1374,Dangerous Ground
2149,1901,1375,Midnight Dancers (Sibak)
1904,1426,1376,Daria: Is It College Yet?
1221,2893,1377,Make Way for Tomorrow
2950,865,1378,Invitation to the Dance
1603,1412,1379,Mystic River
2970,801,1380,Allegro non troppo
2145,2517,1381,Rocky V
1233,1504,1382,Adam and Eve (Adão e Eva)
758,132,1383,The Bone Snatcher
2785,228,1384,Rush Hour 3
1712,1827,1385,"Liquidator, The"
1380,787,1386,Some Guy Who Kills People
1988,608,1387,Suspect Zero
758,2310,1388,Profound Desires of the Gods (Kamigami no fukaki yokubo) 
1510,2728,1389,"Witches of Eastwick, The"
280,1326,1390,"Homecoming, The"
2711,2572,1391,Katzelmacher
556,1023,1392,I Smile Back
1540,1202,1393,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il)"
23,331,1394,"Avengers, The"
1121,2678,1395,Ride in the Whirlwind
827,1999,1396,Separate Tables
2897,350,1397,Marquis
671,532,1398,Eye of the Needle
700,2631,1399,After the Sunset
2695,2278,1400,When Love Is Not Enough: The Lois Wilson Story
1916,2135,1401,He Was a Quiet Man
832,2471,1402,"Rock-afire Explosion, The"
843,1680,1403,Accidents Happen
1986,1493,1404,"Great Ziegfeld, The"
1925,1722,1405,Mr. Skeffington
2482,2497,1406,Fracture
1712,1165,1407,Beautiful Thing
1030,1831,1408,Brunet Will Call (Brunet wieczorowa pora)
562,1568,1409,Bloodfist
558,2970,1410,Train
2043,881,1411,Time and Tide (Seunlau Ngaklau)
2317,1934,1412,"Fly II, The"
2683,841,1413,Riding Alone for Thousands of Miles (Qian li zou dan qi)
2057,1011,1414,Chad Hanna
2801,694,1415,"Dry White Season, A"
2365,2845,1416,Rated X
1087,2183,1417,X-Men Origins: Wolverine
2634,378,1418,"Day He Arrives, The (Book chon bang hyang)"
1270,1389,1419,Snakes and Earrings (Hebi ni piasu)
1793,2920,1420,Message to Love: The Isle of Wight Festival
265,971,1421,"Hoax, The"
2236,1147,1422,"Delicate Art of Parking, The"
580,2951,1423,"Hunting Party, The"
2062,2548,1424,They Call Me Trinity
1792,35,1425,ATF 
2073,2584,1426,Beetle Queen Conquers Tokyo
1342,880,1427,Phoebe in Wonderland
661,744,1428,"Telephone, The"
661,1149,1429,Speedway
2963,329,1430,Outsiders (Ceddo)
1043,1747,1431,"Girl From Nowhere, The"
803,1810,1432,Family Plot
2360,1137,1433,"Three Musketeers, The"
1091,908,1434,Unspeakable Acts 
17,1118,1435,Courage Mountain
2377,1503,1436,UnHung Hero
2792,752,1437,Tall Tale
